Year,Name,YearName,College,POS,Height (in),Weight (lbs),Hand Size (in),Arm Length (in),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone,60Yd Shuttle,Pick,Round
1988,Mark Nichols,1988Mark Nichols,Michigan State,DT,73.6,262,9.5,,,,26,,,,,,209,8
1988,Al Noga,1988Al Noga,Hawaii,DT,73,259,9.25,,,4.89,34,32,115,4.43,,,71,3
1988,Lavance Northington,1988Lavance Northington,Oregon State,CB,71.8,185,9.25,,,4.73,16,32.5,117,4.2,,11.6,#N/A,#N/A
1988,Ken Norton,1988Ken Norton,UCLA,ILB,73.8,230,8.5,,,4.56,21,32,114,4.37,,11.68,41,2
1988,Dave Nugent,1988Dave Nugent,Boston College,DT,75,269,9,,,5,24,27.5,103,4.79,,,321,12
1988,Clarence Nunn,1988Clarence Nunn,San Diego State,CB,70.3,176,9.5,,,4.61,15,32.5,113,4.3,,11.89,246,9
1988,Sammy Obrient,1988Sammy Obrient,Texas A&M,DT,74.5,257,9.25,,,5.03,22,27,108,4.62,,,#N/A,#N/A
1988,Walter Odom,1988Walter Odom,Florida,TE,75.4,241,8.75,,,4.89,15,32.5,117,4.6,,12.18,#N/A,#N/A
1988,Michael Oliphant,1988Michael Oliphant,Puget Sound (WA),WR,69,173,9,,,,13,,,,,,#N/A,#N/A
1988,Tommy Oliver,1988Tommy Oliver,Alabama State,DE,76.6,256,8.25,,,4.94,20,29,102,4.76,,,#N/A,#N/A
1988,Cassius Osborn,1988Cassius Osborn,Georgia,WR,72.1,194,9.25,,,4.62,9,30.5,110,4.48,,11.88,#N/A,#N/A
1988,Billy Owens,1988Billy Owens,Pittsburgh,FS,73.4,197,9.75,,,4.63,16,30.5,112,4.13,,11.88,263,10
1988,Carl Painter,1988Carl Painter,Hampton (VA),RB,69.5,184,9.5,,,,9,,,,,,142,6
1988,Daryl Parham,1988Daryl Parham,North Carolina,OT,77.8,258,8.75,,,4.99,13,32,122,4.62,,12.5,#N/A,#N/A
1988,Anthony Parker,1988Anthony Parker,Arizona State,CB,69.9,175,8.25,38.5,,,,,,,,,#N/A,#N/A
1988,Matt Patchan,1988Matt Patchan,Miami (FL),OT,75.5,275,9.5,,,,28,,,,,,64,3
1988,Shawn Patterson,1988Shawn Patterson,Arizona State,DE,76.9,261,9.25,,,4.81,28,29,108,4.35,,,34,2
1988,Gary Patton,1988Gary Patton,Eastern Michigan,RB,68.5,193,9.75,,,4.63,8,30.5,108,4.32,,11.42,172,7
1988,Darryl Pearson,1988Darryl Pearson,Alabama State,WR,73.9,198,9.25,,,4.78,2,28.5,103,4.44,,11.98,#N/A,#N/A
1988,Mike Perez,1988Mike Perez,San Jose State,QB,73.5,207,8.75,,,,16,,,,,,175,7
1988,Brett Perriman,1988Brett Perriman,Miami (FL),WR,69.4,175,8.75,,,4.36,17,36,,,,,52,2
1988,Gerald Perry,1988Gerald Perry,Southern (LA),OT,77.9,311,10.5,,,5.14,13,26.5,99,,,,45,2
1988,Richard Petitbon,1988Richard Petitbon,Maryland,ILB,75.9,240,,,,,17,,,,,,#N/A,#N/A
1988,Edward Phillips,1988Edward Phillips,Auburn,OLB,73.9,241,8.75,,,4.77,20,,,,,,#N/A,#N/A
1988,John Phillips,1988John Phillips,Clemson,OG,76.4,268,10,,,5.2,17,29.5,98,5.04,,,#N/A,#N/A
1988,Jon Phillips,1988Jon Phillips,Oklahoma,OG,75.4,280,9.5,,,5.07,23,26.5,104,4.76,,,148,6
1988,Mike Piel,1988Mike Piel,Illinois,DT,76.5,263,10.25,,,5.15,,29,111,4.43,,,82,3
1988,Paul Pomfret,1988Paul Pomfret,Penn State,TE,75.5,242,10,,,4.86,17,31.5,110,4.45,,11.74,#N/A,#N/A
1988,Joel Porter,1988Joel Porter,Baylor,OT,75.8,269,9,,,5.02,27,28,100,4.79,,,273,10
1988,Kevin Porter,1988Kevin Porter,Auburn,SS,70.5,211,9,,,4.56,15,34.5,119,4.2,,11.31,59,3
1988,James Primus,1988James Primus,UCLA,RB,70.8,196,8,,,4.49,14,33.5,114,4.28,,11.48,222,9
1988,Mickey Pruitt,1988Mickey Pruitt,Colorado,SS,73,211,10.25,,,,5,,,,,,#N/A,#N/A
1988,Rollin Putzier,1988Rollin Putzier,Oregon,DT,76,279,10.25,,,4.99,22,29.5,106,4.48,,,88,4
1988,Mickey Ray,1988Mickey Ray,Appalachian State (NC),OLB,73.9,231,9.25,,,4.75,12,33,111,4.53,,12.21,#N/A,#N/A
1988,Darrell Reed,1988Darrell Reed,Oklahoma,OLB,73.3,225,9,,,4.92,15,29.5,110,4.58,,11.86,116,5
1988,Harvey Reed,1988Harvey Reed,Howard (DC),RB,71,181,9,,,4.5,9,32,119,4.21,,11.49,217,8
1988,Tom Rehder,1988Tom Rehder,Notre Dame,OT,78.3,270,9.75,,,4.86,14,31.5,114,4.56,,,69,3
1988,Caesar Rentie,1988Caesar Rentie,Oklahoma,OG,74.9,293,10.5,,,5.06,30,26.5,100,5,,,189,7
1988,James Rich,1988James Rich,Albany State (GA),WR,72,170,9,,,4.68,8,31,114,4.51,,12.33,#N/A,#N/A
1988,Gary Richard,1988Gary Richard,Pittsburgh,CB,69.1,171,8.25,,,4.6,15,31.5,104,4.47,,11.54,173,7
1988,David Richards,1988David Richards,UCLA,OT,77,327,9,,,5.29,22,22.5,90,4.98,,,98,4
1988,Alfredo Roberts,1988Alfredo Roberts,Miami (FL),TE,75.8,247,8.75,,,4.95,,29.5,,4.46,,11.91,197,8
1988,Bill Romanowski,1988Bill Romanowski,Boston College,OLB,75.5,231,9.25,,,4.76,,31.5,111,4.25,,11.45,80,3
1988,Rich Romer,1988Rich Romer,New York,OLB,74.8,214,9.25,,,4.79,18,30,111,4.38,,11.89,168,7
1988,Tim Rother,1988Tim Rother,Nebraska,DE,79,265,10.25,,,4.96,17,32.5,111,4.55,,,90,4
1988,Tollie Royal,1988Tollie Royal,Sam Houston State (TX),SS,71,197,9.5,,,4.68,17,37,115,4.28,,11.47,#N/A,#N/A
1988,Todd Santos,1988Todd Santos,San Diego State,QB,73.9,207,10,,,4.98,10,27.5,100,4.5,,,274,10
1988,James Saxon,1988James Saxon,San Jose State,RB,71.1,205,9.25,,,4.67,12,31,115,4.42,,11.97,139,6
1988,Greg Scales,1988Greg Scales,Wake Forest,TE,75.6,253,9.25,,,4.84,17,29,112,4.54,,12.28,112,5
1988,Andy Schillinger,1988Andy Schillinger,Miami (OH),WR,71.6,179,9,,,4.48,8,30.5,110,4.11,,11.11,260,10
1988,Michael Scott,1988Michael Scott,Missouri,OG,76.6,277,8.5,,,5.16,23,27,105,4.82,,11.11,#N/A,#N/A
1988,Mike Scully,1988Mike Scully,Illinois,OT,76.9,283,10.25,,,5.28,24,25,103,4.77,,,#N/A,#N/A
1988,Stacy Searels,1988Stacy Searels,Auburn,OT,77.4,276,9.75,,,5.19,,25.5,99,4.7,,,93,4
1988,Sterling Sharpe,1988Sterling Sharpe,South Carolina,WR,71.5,202,9.5,,,,,,,,,,7,1
1988,Ricky Shaw,1988Ricky Shaw,Oklahoma State,DE,76.3,234,11,,,4.74,15,34.5,127,4.5,,,92,4
1988,Bob Sims,1988Bob Sims,Florida,OG,75.5,269,10,,,5.15,25,29,96,4.69,,,162,6
1988,Dwight Sistrunk,1988Dwight Sistrunk,Iowa,CB,72.1,185,9.5,,,4.77,,31.5,106,4.4,,11.7,#N/A,#N/A
1988,Steve Slayden,1988Steve Slayden,Duke,QB,73.5,185,10.25,,,4.99,1,26.5,103,4.57,,,328,12
1988,Danny Smith,1988Danny Smith,South Carolina,WR,74.4,207,8.25,,,4.7,6,30.5,115,4.45,,12.02,#N/A,#N/A
1988,Neil Smith,1988Neil Smith,Nebraska,DE,76.3,257,9,,,4.65,,32.5,124,4.57,,,2,1
1988,Rod Smith,1988Rod Smith,Nebraska,WR,71.8,197,9,,,,9,,,,,,#N/A,#N/A
1988,Chris Spielman,1988Chris Spielman,Ohio State,ILB,72,234,9.25,,,4.9,23,32.5,109,4.13,,11.97,29,2
1988,John Stephens,1988John Stephens,Northwestern State (LA),RB,72.1,220,8.5,,,4.41,23,35.5,116,4.22,,11.34,17,1
1988,Tony Stephens,1988Tony Stephens,Clemson,DT,74.6,306,9.5,,,,23,,,,,,81,3
1988,Lemuel Stinson,1988Lemuel Stinson,Texas Tech,CB,69.4,165,9,,,4.54,,37,122,4.27,,11.63,161,6
1988,Fred Strickland,1988Fred Strickland,Purdue,OLB,74.1,244,9,,,4.73,23,32,114,4.28,,11.91,47,2
1988,Rick Strom,1988Rick Strom,Georgia Tech,QB,74.3,203,9.25,,,4.72,9,31,108,4.39,,,#N/A,#N/A
1988,Danny Stubbs,1988Danny Stubbs,Miami (FL),DE,76.3,259,9.5,,,4.9,,25,110,4.65,,,33,2
1988,John Talley,1988John Talley,West Virginia,WR,77,225,10,,,4.83,6,31,115,4.37,,11.81,#N/A,#N/A
1988,David Tate,1988David Tate,Colorado,SS,72.6,178,9,,,4.71,14,35.5,126,4.24,,11.45,208,8
1988,Lars Tate,1988Lars Tate,Georgia,RB,73.6,213,8.75,,,4.47,18,31.5,124,4.37,,11.69,53,2
1988,Keith Taylor,1988Keith Taylor,Illinois,SS,71.4,193,8,,,4.56,14,,,,,,134,5
1988,Franky Thomas,1988Franky Thomas,Houston,FS,74.4,208,10,,,4.69,14,31.5,111,4.35,,11.8,#N/A,#N/A
1988,George Thomas,1988George Thomas,Nevada Las Vegas,WR,69.4,169,9.5,,,4.4,7,34,120,4.4,,11.63,138,6
1988,Rodney Thomas,1988Rodney Thomas,Brigham Young,CB,69.8,197,9,,,4.52,16,32.5,111,4.34,,11.64,126,5
1988,Thurman Thomas,1988Thurman Thomas,Oklahoma State,RB,69.9,198,8.75,,,4.47,13,33,114,4.21,,11.39,40,2
1988,William Thompson,1988William Thompson,Boston College,OLB,74.4,230,9.25,,,4.69,22,30,113,4.42,,12.14,#N/A,#N/A
1988,Jim Thornton,1988Jim Thornton,Cal-State Fullerton,TE,74,246,9.5,,,4.7,29,36,123,4.31,,11.42,#N/A,#N/A
1988,Randy Thornton,1988Randy Thornton,Houston,OLB,76.1,223,10,,,4.58,14,32,124,4.3,,11.73,#N/A,#N/A
1988,Tom Tupa,1988Tom Tupa,Ohio State,P,76.5,220,10.25,,,4.83,13,28,105,4.31,,,68,3
1988,Robert Tyler,1988Robert Tyler,South Carolina State,TE,77,259,10,,,5.02,15,27,104,4.85,,13,215,8
1988,Darryl Usher,1988Darryl Usher,Illinois,WR,67.5,162,8.25,,,4.46,10,34.5,110,4.02,,11.24,181,7
1988,Chris Verhulst,1988Chris Verhulst,Cal State Chico,TE,74,239,9.25,,,4.67,27,,,,,,130,5
1988,Dave Viaene,1988Dave Viaene,Minnesota-Duluth,C,77,291,11,,,5.28,31,28.5,104,4.98,,,#N/A,#N/A
1988,David Vickers,1988David Vickers,Oklahoma,CB,74.6,197,10,,,4.86,7,33,110,4.25,,11.8,#N/A,#N/A
1988,Van Waiters,1988Van Waiters,Indiana,OLB,75.9,243,8.75,,,4.87,9,30.5,108,4.7,,12.8,77,3
1988,Kevin Walker,1988Kevin Walker,Maryland,OLB,74.5,238,,,,,22,,,,,,57,3
1988,Reggie Ware,1988Reggie Ware,Auburn,RB,73,241,8.5,,,4.59,17,34,109,4.4,,12.01,227,9
1988,James Washington,1988James Washington,UCLA,FS,72.9,191,7.5,,,4.66,6,34,116,4.43,,11.98,137,5
1988,Charles Webb,1988Charles Webb,Arizona,FB,72.3,224,9,,,4.71,17,28.5,107,4.45,,12.25,#N/A,#N/A
1988,Brandy Wells,1988Brandy Wells,Notre Dame,CB,70,184,9.25,,,4.53,15,33.5,115,4.33,,11.55,226,9
1988,Herb Wester,1988Herb Wester,Iowa,OT,79.5,300,9.25,,,5.41,22,26.5,93,4.99,,,114,5
1988,Derrick White,1988Derrick White,Oklahoma,CB,68.3,182,9,,,4.59,10,28.5,95,4.63,,11.57,164,6
1988,Lorenzo White,1988Lorenzo White,Michigan State,RB,70.6,207,9,,,,,,,,,,22,1
1988,Sheldon White,1988Sheldon White,Miami (OH),CB,71.1,191,9.5,,,4.47,10,35.5,112,3.97,,11.31,62,3
1988,Todd White,1988Todd White,Cal-State Fullerton,WR,72.3,196,10.5,,,4.68,7,32,111,4.38,,11.48,176,7
1988,William White,1988William White,Ohio State,SS,69.8,189,9.5,,,4.57,11,33,111,4.22,,11.54,85,4
1988,Clay Whitehurst,1988Clay Whitehurst,Alabama,WR,71.8,196,8.25,,,4.67,3,29,107,4.25,,11.5,#N/A,#N/A
1988,Dave Widell,1988Dave Widell,Boston College,OT,78.4,297,10,,,5.41,19,24,98,4.53,,,94,4
1988,Steve Wilkes,1988Steve Wilkes,Appalachian State (NC),OT,76.3,254,9.75,,,5.28,14,28.5,106,4.72,,12.58,265,10
1988,Channing Williams,1988Channing Williams,Arizona State,FB,69.8,227,8.75,,,4.69,16,29.5,109,4.64,,12.1,268,10
1988,Jarvis Williams,1988Jarvis Williams,Florida,SS,71.4,195,9,,,4.59,7,28,102,4.41,,11.98,42,2
1988,John Williams,1988John Williams,Kansas State,WR,72.4,190,9,,,4.53,6,25.5,106,4.64,,12.42,#N/A,#N/A
1988,Terry Williams,1988Terry Williams,Bethune-Cookman (FL),CB,70.5,192,8.25,,,4.46,18,28.5,116,4.34,,11.59,37,2
1988,Warren Williams,1988Warren Williams,Miami (FL),RB,72.1,190,8,,,,8,,,,,,155,6
1988,Matt Wilson,1988Matt Wilson,Texas A&M,C,76.1,279,9.5,,,5.44,,24.5,103,5.01,,,#N/A,#N/A
1988,Scott Wilson,1988Scott Wilson,North Carolina State,DE,79.3,262,10.25,,,5.03,12,27.5,109,4.84,,,#N/A,#N/A
1988,Mike Withycombe,1988Mike Withycombe,Frenso State (CA),OT,77.1,308,11,,,5.49,19,23,93,4.77,,,119,5
1988,Troy Wolkow,1988Troy Wolkow,Minnesota,OG,74.9,269,9.5,,,4.89,26,31.5,101,4.58,,,115,5
1988,Ickey Woods,1988Ickey Woods,Nevada Las Vegas,FB,72.3,231,9,,,4.54,14,31.5,116,4.38,,12.06,31,2
1988,Keith Woodside,1988Keith Woodside,Texas A&M,RB,71.4,203,8.5,,,4.59,14,30.5,113,4.3,,11.42,61,3
1988,Bo Wright,1988Bo Wright,Alabama,FB,70.1,210,9.5,,,4.46,18,30.5,109,4.2,,11.24,184,7
1988,Richard Zayas,1988Richard Zayas,Brigham Young,WR,71.8,176,9,,,4.66,1,30,109,4.39,,12.1,#N/A,#N/A
1988,Marty Zendejas,1988Marty Zendejas,Nevada Las Vegas,K,68.3,168,7.5,,,,4,,,,,,#N/A,#N/A
1988,Marc Zeno,1988Marc Zeno,Tulane (LA),WR,74.9,202,9,,,4.81,7,35,114,4.32,,11.7,182,7
1988,Phil Zielinski,1988Phil Zielinski,Central Michigan,OLB,74.9,233,,,,4.97,,28.5,108,4.32,,11.46,#N/A,#N/A
1987,Mike Adams,1987Mike Adams,Arizona State,CB,69.8,198,8.5,30.5,,4.42,13,32,118,4.6,,11.91,#N/A,#N/A
1987,John Adickes,1987John Adickes,Baylor,C,74.8,266,10.25,30,,4.97,25,26.5,103,4.6,,,154,6
1987,Tommy Agee,1987Tommy Agee,Auburn,FB,71.8,217,9,30.75,,,15,,,,,,#N/A,#N/A
1987,David Alexander,1987David Alexander,Tulsa (OK),C,75,279,10.5,32.75,,5.13,22,27.5,105,4.33,,,121,5
1987,Lyneal Alston,1987Lyneal Alston,Southern Mississippi,WR,72.1,202,10,33,,4.64,7,32,114,4.52,,11.85,#N/A,#N/A
1987,Steve Alvord,1987Steve Alvord,Washington,DE,76.5,273,8.75,34,,4.86,18,28.5,108,4.49,,,201,8
1987,Anthony Anderson,1987Anthony Anderson,Grambling State (LA),CB,73.6,208,8.5,32.5,,4.69,,31,111,4.48,,12.17,256,10
1987,Joe Armentrout,1987Joe Armentrout,Wisconsin,FB,72.3,220,10.25,30.5,,4.71,18,31,116,4.16,,11.59,224,9
1987,Bruce Armstrong,1987Bruce Armstrong,Louisville,OT,76,284,10.25,32.75,,5.05,22,27,100,4.81,,,23,1
1987,Gene Atkins,1987Gene Atkins,Florida A&M,FS,71.3,191,9,29.75,,4.58,14,31,120,4.55,,12.05,179,7
1987,Robert Awalt,1987Robert Awalt,San Diego State,TE,77,239,9.5,30.75,,4.86,,28,108,4.45,,12.07,62,3
1987,Stephen Baker,1987Stephen Baker,Frenso State (CA),WR,68,157,8.25,30.25,,4.6,,31,116,4.41,,11.89,83,3
1987,Jerry Ball,1987Jerry Ball,Southern Methodist (TX),DT,72.1,292,9,31.25,,5.14,23,24,96,4.77,,,63,3
1987,Robert Banks,1987Robert Banks,Notre Dame,DT,76,250,8.5,31.5,,4.98,18,,,,,,176,7
1987,Roy Banks,1987Roy Banks,Eastern Illinois,WR,70.1,188,9.5,32,,4.52,4,32,114,4.26,,11.31,114,5
1987,Roland Barbay,1987Roland Barbay,Louisiana State,DE,75.4,259,10,32.5,,5.18,13,21.5,91,4.59,,,184,7
1987,Steve Bartalo,1987Steve Bartalo,Colorado State,RB,68.8,201,9.5,28,,4.83,14,28.5,114,4.05,,11.34,143,6
1987,Doug Bartlett,1987Doug Bartlett,Northern Illinois,OLB,74.3,250,9.75,30.75,,4.75,31,31,112,4.12,,,91,4
1987,Harris Barton,1987Harris Barton,North Carolina,C,76.3,280,9.5,31.75,,5.03,24,31,106,4.46,,,22,1
1987,Gerald Bayless,1987Gerald Bayless,Bowling Green (OH),TE,75.8,235,9.25,32,,4.82,,26,108,4.34,,11.62,#N/A,#N/A
1987,Albert Bell,1987Albert Bell,Alabama,WR,70.8,174,9.25,30,,4.63,4,29.5,114,4.5,,12.23,#N/A,#N/A
1987,Leonard Bell,1987Leonard Bell,Indiana,SS,70.8,201,8.75,30.5,,4.61,18,30,106,4.3,,11.8,#N/A,#N/A
1987,Mark Bellini,1987Mark Bellini,Brigham Young,WR,70.9,178,9,30,,,8,,,,,,170,7
1987,Rod Bernstine,1987Rod Bernstine,Texas A&M,RB,75,238,10,32.25,,4.68,18,29.5,112,4.39,,12.01,24,1
1987,Ray Berry,1987Ray Berry,Baylor,ILB,74.5,226,9.25,31,,4.85,22,28.5,105,4.47,,12.01,44,2
1987,Steve Beuerlein,1987Steve Beuerlein,Notre Dame,QB,74.4,203,10,30,,5.1,3,23,93,4.63,,,110,4
1987,Alvin Blount,1987Alvin Blount,Eastern Kentucky,WR,69.5,201,8.75,31.25,,4.58,13,35,116,4.17,,11.08,235,9
1987,Ron Bohm,1987Ron Bohm,Illinois,DT,74.6,254,8.75,31.25,,5.12,13,24.5,103,4.54,,,#N/A,#N/A
1987,John Bosa,1987John Bosa,Boston College,DE,76.1,267,9.75,31.5,,4.85,27,28,99,4.41,,,16,1
1987,Stephen Braggs,1987Stephen Braggs,Texas,CB,69,176,9.75,29.75,,4.55,7,28.5,111,4.1,,11.64,165,6
1987,David Brandon,1987David Brandon,Memphis,OLB,75.1,223,9,32,,4.73,9,26.5,108,4.45,,12.12,60,3
1987,Jeff Bregel,1987Jeff Bregel,Southern California,OG,76.3,279,9.75,31,,5.4,20,28.5,108,4.63,,,37,2
1987,James Brim,1987James Brim,Wake Forest,WR,75,183,7.75,32,,4.53,7,32,116,4.12,,11.21,#N/A,#N/A
1987,Louis Brock,1987Louis Brock,Southern California,CB,70.6,163,9.5,31.25,,,,,,,,,#N/A,#N/A
1987,Jerome Brown,1987Jerome Brown,Miami (FL),DT,74.3,292,9.75,33,,4.86,17,,,,,,9,1
1987,Tom Brown,1987Tom Brown,Pittsburgh,RB,72.5,218,8.5,29.75,,4.69,19,25.5,97,4.35,,11.8,182,7
1987,Jason Buck,1987Jason Buck,Brigham Young,DE,77,250,9.25,32.75,,,19,,,,,,17,1
1987,Tony Burse,1987Tony Burse,Middle Tennessee State,RB,72,220,9.5,30.5,,4.71,20,27.5,104,4.88,,12.37,324,12
1987,Cody Carlson,1987Cody Carlson,Baylor,QB,75,191,9.25,31,,4.82,,29.5,111,4.45,,,64,3
1987,Mark Carrier,1987Mark Carrier,Nicholls State (LA),WR,71.8,182,9.25,30.75,,4.46,9,30,114,4.51,,12,57,3
1987,Toby Caston,1987Toby Caston,Louisiana State,OLB,73,235,9.5,31.75,,4.82,10,32.5,117,4.55,,12.18,159,6
1987,Dick Chapura,1987Dick Chapura,Missouri,DT,75.4,275,9.25,32.5,,,,,,,,,277,10
1987,Robert Clark,1987Robert Clark,North Carolina Central,WR,69.3,170,9.5,29.75,,4.58,4,28.5,114,4.58,,11.63,263,10
1987,John Clay,1987John Clay,Missouri,OT,77.4,320,9.75,33.25,,5.51,16,25,85,4.77,,,15,1
1987,Michael Clemons,1987Michael Clemons,William & Mary (VA),TE,64.9,163,8.25,28.25,,4.67,9,29,108,4.42,,11.62,218,8
1987,Joey Clinkscales,1987Joey Clinkscales,Tennessee,WR,73,193,9.75,31.75,,4.61,,32.5,103,4.43,,11.78,233,9
1987,Chris Conlin,1987Chris Conlin,Penn State,OT,75.4,285,9.75,32.25,,5.33,21,23,92,4.59,,,132,5
1987,Toi Cook,1987Toi Cook,Stanford,CB,70.3,185,8.5,29.5,,4.58,,29,114,4.3,,11.46,207,8
1987,Dave Croston,1987Dave Croston,Iowa,OT,76.8,281,10.5,33.75,,5.48,14,24.5,92,4.76,,,61,3
1987,Brian Davis,1987Brian Davis,Nebraska,CB,73.1,189,8.25,30.5,,4.45,8,35.5,119,4.17,,11.68,30,2
1987,Greg Davis,1987Greg Davis,Citadel (SC),K,71,197,9,29.25,,5.07,14,22,104,4.68,,,246,9
1987,John Davis,1987John Davis,Georgia Tech,OG,75.9,301,9,31.25,,5.53,21,21,,,,,287,11
1987,Mark Dennis,1987Mark Dennis,Illinois,OT,78.3,292,10.25,34,,5.29,18,26,97,4.71,,,212,8
1987,John Diettrich,1987John Diettrich,Ball State (IN),K,72.8,194,9.75,30.25,,,1,,,,,,#N/A,#N/A
1987,Randy Dixon,1987Randy Dixon,Pittsburgh,OG,75.6,292,9.5,33.25,,5.28,24,25,90,5.17,,,85,4
1987,Karl Dorrell,1987Karl Dorrell,UCLA,WR,71,188,9.5,31.25,,4.67,8,30.5,112,4.44,,11.77,#N/A,#N/A
1987,D.J. Dozier,1987D.J. Dozier,Penn State,RB,72.3,204,10.25,31.25,,,,34,122,,,,14,1
1987,Doug Dubose,1987Doug Dubose,Nebraska,RB,71,191,8.75,29.5,,,11,,,,,,#N/A,#N/A
1987,David Dudley,1987David Dudley,Arkansas,OLB,74.1,210,9.75,33,,4.65,15,27.5,111,4.38,,11.69,#N/A,#N/A
1987,Curtis Duncan,1987Curtis Duncan,Northwestern,WR,70.3,180,9.5,31.5,,4.44,12,31,117,4.56,,11.86,258,10
1987,Scott Eccles,1987Scott Eccles,Eastern New Mexico,TE,76.3,243,9.25,31.75,,4.57,19,31,116,4.2,,11.65,238,9
1987,Onzy Elam,1987Onzy Elam,Tennessee State,OLB,73.8,216,9,30.75,,4.71,19,29.5,110,4.35,,11.88,75,3
1987,Tony Elliott,1987Tony Elliott,Central Michigan,SS,70.4,190,9.25,30.5,,4.84,8,27,103,4.21,,11.73,#N/A,#N/A
1987,Larry Emory,1987Larry Emory,Wisconsin,RB,68.6,193,9.25,30,,4.6,13,30,116,4.02,,11.47,#N/A,#N/A
1987,Byron Evans,1987Byron Evans,Arizona,ILB,74,220,9.5,32.75,,4.79,17,29.5,117,4.48,,11.94,93,4
1987,Donald Evans,1987Donald Evans,Winston-Salem State (NC),DT,73.8,262,8.5,32,,4.62,29,31,115,4.52,,,47,2
1987,Thomas Everett,1987Thomas Everett,Baylor,FS,68,177,9.5,30,,4.56,11,,,,,,94,4
1987,Charles Faucette,1987Charles Faucette,Maryland,ILB,74.8,240,9.75,30.5,,4.91,,30,113,4.46,,11.91,#N/A,#N/A
1987,Rick Fenney,1987Rick Fenney,Washington,FB,74.3,246,9.75,31.5,,4.79,28,29.5,101,4.46,,11.91,211,8
1987,Terrence Flagler,1987Terrence Flagler,Clemson,RB,71.6,199,9.75,30,,4.52,15,30.5,113,4.41,,12.2,25,1
1987,Kenneth Flowers,1987Kenneth Flowers,Clemson,RB,71.9,211,9.5,31.25,,4.44,14,31,119,4.4,,11.86,#N/A,#N/A
1987,Ron Francis,1987Ron Francis,Baylor,CB,69.4,188,8.5,30,,4.49,8,34,115,4.06,,11.28,39,2
1987,Chris Gambol,1987Chris Gambol,Iowa,OT,78.5,291,10.5,33.5,,5.2,21,27,110,4.69,,,58,3
1987,Rich Gannon,1987Rich Gannon,Delaware,QB,74.3,193,9.5,30,,4.58,7,32.5,110,4.11,,,98,4
1987,Mark Garalczyk,1987Mark Garalczyk,Western Michigan,DT,76.9,272,10.75,31.75,,5.01,14,28,106,4.56,,,146,6
1987,Everett Gay,1987Everett Gay,Texas,WR,74.1,204,10.5,32.5,,4.6,2,37.5,123,4.38,,11.57,124,5
1987,John Gesek,1987John Gesek,Cal State Sacramento,OT,76.5,274,9.75,32,,5.21,23,25.5,107,4.87,,,265,10
1987,Charles Glaze,1987Charles Glaze,South Carolina State,SS,71.8,197,8,30.75,,4.5,,29.5,115,4.5,,11.8,#N/A,#N/A
1987,Kevin Gogan,1987Kevin Gogan,Washington,OG,79,310,9.75,32.75,,5.46,,20.5,88,4.88,,,206,8
1987,Chris Goode,1987Chris Goode,Alabama,CB,71.6,192,9.75,31.75,,4.6,2,33,116,4.25,,11.38,253,10
1987,Alex Gordon,1987Alex Gordon,Cincinnati,OLB,76.8,239,9.75,34,,4.85,13,29,115,4.62,,12.81,42,2
1987,Sonny Gordon,1987Sonny Gordon,Ohio State,FS,70.5,195,9,31.25,,4.6,19,30.5,106,,,,157,6
1987,Rick Graf,1987Rick Graf,Wisconsin,OLB,77,240,9.5,32,,4.66,18,34,122,4.02,,11.56,43,2
1987,Don Graham,1987Don Graham,Penn State,ILB,73.5,240,9.5,31,,4.85,18,29,105,4.21,,11.77,84,4
1987,Marcus Greenwood,1987Marcus Greenwood,UCLA,FB,72.3,206,9.25,30.75,,4.65,13,32,112,4.12,,11.74,310,12
1987,Wayne Haddix,1987Wayne Haddix,Liberty (VA),CB,73.1,200,8.75,32.75,,4.67,8,37,122,4.35,,11.36,#N/A,#N/A
1987,Delton Hall,1987Delton Hall,Clemson,CB,72,202,9.25,30,,4.48,3,30.5,112,4.61,,12.4,38,2
1987,Ron Hall,1987Ron Hall,Hawaii,TE,76.1,239,10,32,,4.71,20,28.5,111,4.14,,11.41,87,4
1987,Shawn Halloran,1987Shawn Halloran,Boston College,QB,76.3,217,10.25,31.25,,5.14,10,23.5,94,4.53,,,#N/A,#N/A
1987,Tracy Ham,1987Tracy Ham,Georgia Southern,RB,70.3,196,9.25,30,,4.74,6,28,110,4.28,,11.8,240,9
1987,James Hansen,1987James Hansen,Utah,OT,76.8,258,8.75,31.75,,5.09,21,24,108,4.43,,,#N/A,#N/A
1987,Jim Harbaugh,1987Jim Harbaugh,Michigan,QB,74.3,203,9.75,31.25,,,,,,,,,26,1
1987,Archie Harris,1987Archie Harris,William & Mary (VA),OT,77.9,270,9.5,32.25,,5.08,31,,,,,,193,7
1987,William Harris,1987William Harris,Bishop (TX),TE,76.3,244,10,33,,4.71,10,28,107,4.43,,12.6,195,7
1987,Lakei Heimuli,1987Lakei Heimuli,Brigham Young,RB,70.8,219,9.5,30,,4.81,20,29.5,101,4.75,,12.63,249,9
1987,Thomas Henley,1987Thomas Henley,Stanford,WR,69.3,174,8.25,29.75,,4.53,,31,108,4.22,,11.57,152,6
1987,Cliff Hicks,1987Cliff Hicks,Oregon,CB,69.4,192,9,29.5,,4.5,8,31.5,116,4.34,,11.33,74,3
